run_id,run_name,model_size,batch_size,context_length,mode,dtype,tool,window,stage,event_type,event_name,calls,cpu_self_us,cpu_total_us,cuda_self_us,cuda_total_us,cuda_event_elapsed_us,rank_in_stage,source_run
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,forward,op,aten::unbind,96,444.9959999996936,2468.851999999839,0.0,0.0,,7,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,forward,op,aten::as_strided,1713,2377.5640000001877,2377.5640000001877,0.0,0.0,,8,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,forward,op,aten::add,145,1621.0810000000638,2355.1029999996535,587.1980000001495,587.1980000001495,,9,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,forward,op,aten::unsqueeze,531,2041.1279999993276,2353.988999999827,0.0,0.0,,10,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,loss,op,aten::sub,2,24.558000000019092,35.099000000045635,104.8640000000014,104.8640000000014,,1,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,loss,op,cudaLaunchKernel,9,51.15400000003865,51.15400000003865,0.0,0.0,,2,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,loss,op,aten::neg,1,10.630999999993946,15.456000000005588,45.53599999996368,45.53599999996368,,3,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,loss,op,aten::exp,1,10.49800000002142,15.330000000016298,45.37599999998929,45.37599999998929,,4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,loss,op,aten::max,1,22.45300000003772,31.817000000039116,41.18300000001909,41.18300000001909,,5,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,loss,op,aten::sum,1,12.307999999960884,17.584999999962747,38.87900000001537,38.87900000001537,,6,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,loss,op,aten::gather,1,19.59300000005169,26.42300000000978,11.39199999999255,11.39199999999255,,7,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,loss,op,aten::mean,1,16.9539999999688,22.684000000008382,3.9359999999869615,3.9359999999869615,,8,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,loss,op,aten::log,1,13.709999999962747,18.991999999969266,2.463999999978114,2.463999999978114,,9,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,loss,op,aten::reshape,2,3.33199999993667,9.348999999987427,0.0,0.0,,10,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,optimizer,op,Optimizer.step#AdamW.step,1,20992.454000002705,85737.83900000004,0.0,33712.699000001536,,1,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,optimizer,op,aten::mul,1314,13853.1560000045,21523.07600000041,12645.850999999908,12645.850999999908,,2,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,optimizer,op,cudaLaunchKernel,3504,20275.010999997903,20275.010999997903,0.0,0.0,,3,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,optimizer,op,aten::zeros_like,438,2115.627999998629,12246.946999998472,0.0,2419.604999999865,,4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,optimizer,op,aten::add,657,6836.75799999747,12053.235999997763,6641.089000002656,6645.057000002649,,5,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,optimizer,op,aten::zero_,438,1568.7400000021444,6413.257000000973,0.0,2419.604999999865,,6,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,optimizer,op,Activity Buffer Request,2,2788.6410000008764,6354.451000000117,3.9679999999934807,2639.5659999996424,,7,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,optimizer,op,aten::sub_,438,3143.917999998317,5729.3749999990105,5078.185999999812,5078.185999999812,,8,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,optimizer,op,aten::square,219,413.133000000671,4866.211000001465,0.0,2126.6380000000354,,9,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,optimizer,op,aten::fill_,438,2273.524999999325,4844.516999998828,2419.604999999865,2419.604999999865,,10,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,profile/measure,op,cudaDeviceSynchronize,1,545.1650000000373,545.1650000000373,0.0,0.0,,1,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,profile/measure,op,cudaEventRecordWithFlags,10,47.76599999994505,47.76599999994505,0.0,0.0,,2,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,profile/measure,op,cudaStreamIsCapturing,10,9.96200000011595,9.96200000011595,0.0,0.0,,3,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,zero_grad,op,Optimizer.zero_grad#AdamW.zero_grad,1,225.3640000000014,225.3640000000014,0.0,0.0,,1,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,profile/measure,kernel,ampere_sgemm_128x64_tn,169,0.0,0.0,48367.59600000002,48367.59600000002,,1,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,profile/measure,kernel,ampere_sgemm_128x64_nn,144,0.0,0.0,34781.065,34781.065,,2,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,profile/measure,kernel,ampere_sgemm_64x32_sliced1x4_nt,72,0.0,0.0,34506.53299999999,34506.53299999999,,3,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,profile/measure,kernel,ampere_sgemm_128x128_nn,72,0.0,0.0,16618.680999999993,16618.680999999993,,4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,profile/measure,kernel,void cutlass::Kernel2<cutlass_80_simt_sgemm_128x32_8x5_nt_align1>(cutlass_80_simt_sgemm_128x32_8x5_nt_align1::Params),97,0.0,0.0,13634.316999999997,13634.316999999997,,5,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,profile/measure,kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>)",1335,0.0,0.0,13600.756000000027,13600.756000000027,,6,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,profile/measure,kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)",1412,0.0,0.0,12919.029999999997,12919.029999999997,,7,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,profile/measure,kernel,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",361,0.0,0.0,7114.314999999998,7114.314999999998,,8,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,profile/measure,kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul>)",388,0.0,0.0,6177.417999999997,6177.417999999997,,9,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,profile/measure,kernel,ampere_sgemm_128x128_nt,48,0.0,0.0,4864.636,4864.636,,10,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof,medium,4,512,train_step,fp32,torch.profiler,profile/measure,profile/measure,stage,profile/measure,1.0,956.9419999998645,454013.07099999994,0.0,167980.75899999996,0.0,1,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof.metadata.json
P5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof,medium,4,512,train_step,fp32,torch.profiler,profile/measure,zero_grad,stage,zero_grad,1.0,26.94000000000233,257.68599999998696,0.0,0.0,315.45600295066833,1,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof.metadata.json
P5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof,medium,4,512,train_step,fp32,torch.profiler,profile/measure,forward,stage,forward,1.0,12471.732000000484,60836.543000000005,0.0,130034.00400000077,132640.9912109375,1,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof.metadata.json
P5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof,medium,4,512,train_step,fp32,torch.profiler,profile/measure,attention/scores,stage,attention/scores,24.0,1318.131000000285,5753.693000000203,0.0,7575.430000000226,0.0,1,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof.metadata.json
P5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof,medium,4,512,train_step,fp32,torch.profiler,profile/measure,attention/softmax,stage,attention/softmax,24.0,979.1059999999707,3241.620999999868,0.0,9201.776999999944,0.0,1,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof.metadata.json
P5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof,medium,4,512,train_step,fp32,torch.profiler,profile/measure,attention/value,stage,attention/value,24.0,745.1140000000596,3974.374000000069,0.0,7445.606999999611,0.0,1,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof.metadata.json
P5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof,medium,4,512,train_step,fp32,torch.profiler,profile/measure,loss,stage,loss,1.0,81.69799999991665,296.7029999999795,0.0,551.900999999838,565.1199817657471,1,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof.metadata.json
P5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof,medium,4,512,train_step,fp32,torch.profiler,profile/measure,backward,stage,backward,1.0,140987.30700000073,250185.397,0.0,1.4399999999441206,274157.1960449219,1,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof.metadata.json
P5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof,medium,4,512,train_step,fp32,torch.profiler,profile/measure,optimizer,stage,optimizer,1.0,58.92399999999907,140883.73400000005,0.0,37393.41399999941,46052.76870727539,1,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof.metadata.json
P5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof,medium,4,512,train_step,fp32,torch.profiler,profile/measure,attention/scores,op,aten::where,48,498.4790000000503,1927.2790000000386,2299.054999999935,4645.632000000158,,1,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof.metadata.json
P5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof,medium,4,512,train_step,fp32,torch.profiler,profile/measure,attention/scores,op,aten::einsum,24,641.3250000007101,2619.157999999996,0.0,3381.573000000033,,2,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof.metadata.json
P5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof,medium,4,512,train_step,fp32,torch.profiler,profile/measure,attention/scores,op,aten::bmm,24,670.2019999999902,885.4300000000512,3381.573000000033,3381.573000000033,,3,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof.metadata.json
P5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof,medium,4,512,train_step,fp32,torch.profiler,profile/measure,attention/scores,op,aten::div,24,376.7129999999306,533.3379999999306,1847.2799999999697,1847.2799999999697,,4,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof.metadata.json
P5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof,medium,4,512,train_step,fp32,torch.profiler,profile/measure,attention/scores,op,cudaLaunchKernel,96,625.3769999999786,625.3769999999786,0.0,0.0,,5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof.metadata.json
P5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof,medium,4,512,train_step,fp32,torch.profiler,profile/measure,attention/scores,op,aten::permute,120,463.9769999992568,539.5789999994449,0.0,0.0,,6,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof.metadata.json
P5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof,medium,4,512,train_step,fp32,torch.profiler,profile/measure,attention/scores,op,aten::scalar_tensor,24,99.43700000015087,485.5210000000079,0.0,47.522000000288244,,7,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof.metadata.json
P5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof,medium,4,512,train_step,fp32,torch.profiler,profile/measure,attention/scores,op,aten::fill_,24,140.63200000009965,263.0360000000219,47.522000000288244,47.522000000288244,,8,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof.metadata.json
P5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof,medium,4,512,train_step,fp32,torch.profiler,profile/measure,attention/scores,op,aten::reshape,48,118.19600000011269,233.15800000017043,0.0,0.0,,9,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof.metadata.json
P5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof,medium,4,512,train_step,fp32,torch.profiler,profile/measure,attention/scores,op,aten::unsqueeze,48,192.1329999997397,225.5449999999255,0.0,0.0,,10,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof.metadata.json
P5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof,medium,4,512,train_step,fp32,torch.profiler,profile/measure,attention/softmax,op,aten::div,24,258.7739999999758,379.1569999999483,2444.3940000000293,2444.3940000000293,,1,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof.metadata.json
P5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof,medium,4,512,train_step,fp32,torch.profiler,profile/measure,attention/softmax,op,aten::sub,24,287.79100000008475,412.24299999995856,2063.0540000001783,2063.0540000001783,,2,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof.metadata.json
P5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof,medium,4,512,train_step,fp32,torch.profiler,profile/measure,attention/softmax,op,aten::exp,24,270.81700000021374,387.40499999996973,1781.1699999997509,1781.1699999997509,,3,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof.metadata.json
P5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof,medium,4,512,train_step,fp32,torch.profiler,profile/measure,attention/softmax,op,aten::max,24,471.4959999998682,641.4770000000135,1574.1620000001276,1574.1620000001276,,4,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof.metadata.json
P5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof,medium,4,512,train_step,fp32,torch.profiler,profile/measure,attention/softmax,op,aten::sum,24,321.1929999999702,442.23300000000745,1338.9969999998575,1338.9969999998575,,5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof.metadata.json
P5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof,medium,4,512,train_step,fp32,torch.profiler,profile/measure,attention/softmax,op,cudaLaunchKernel,120,652.4439999997849,652.4439999997849,0.0,0.0,,6,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof.metadata.json
P5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof,medium,4,512,train_step,fp32,torch.profiler,profile/measure,attention/value,op,aten::einsum,24,566.88400000002,3229.2600000000093,0.0,7445.606999999611,,1,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof.metadata.json
P5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof,medium,4,512,train_step,fp32,torch.profiler,profile/measure,attention/value,op,aten::bmm,24,604.4199999999255,741.9139999999898,7052.936999999743,7052.936999999743,,2,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof.metadata.json
P5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof,medium,4,512,train_step,fp32,torch.profiler,profile/measure,attention/value,op,aten::reshape,48,149.3540000001085,1040.2449999999371,0.0,392.6699999998673,,3,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof.metadata.json
P5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof,medium,4,512,train_step,fp32,torch.profiler,profile/measure,attention/value,op,aten::clone,24,128.09099999954924,761.3479999998235,0.0,392.6699999998673,,4,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof.metadata.json
P5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof,medium,4,512,train_step,fp32,torch.profiler,profile/measure,attention/value,op,aten::permute,120,443.1249999998836,503.31900000030873,0.0,0.0,,5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof.metadata.json
P5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof,medium,4,512,train_step,fp32,torch.profiler,profile/measure,attention/value,op,aten::copy_,24,236.70300000032876,428.0260000003618,392.6699999998673,392.6699999998673,,6,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof.metadata.json
P5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof,medium,4,512,train_step,fp32,torch.profiler,profile/measure,attention/value,op,cudaLaunchKernel,48,328.8170000000973,328.8170000000973,0.0,0.0,,7,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof.metadata.json
P5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof,medium,4,512,train_step,fp32,torch.profiler,profile/measure,attention/value,op,aten::unsqueeze,48,219.31899999966845,276.60599999991246,0.0,0.0,,8,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof.metadata.json
P5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof,medium,4,512,train_step,fp32,torch.profiler,profile/measure,attention/value,op,aten::empty_like,24,48.61199999996461,205.23099999991246,0.0,0.0,,9,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof.metadata.json
P5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof,medium,4,512,train_step,fp32,torch.profiler,profile/measure,attention/value,op,aten::view,72,165.8829999997979,165.8829999997979,0.0,0.0,,10,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof.metadata.json
P5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof,medium,4,512,train_step,fp32,torch.profiler,profile/measure,backward,op,Command Buffer Full,424,109168.49199999927,109168.49199999927,0.0,0.0,,1,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof.metadata.json
P5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof,medium,4,512,train_step,fp32,torch.profiler,profile/measure,backward,op,aten::ones_like,1,3.3289999999688007,29.597999999998137,0.0,1.4399999999441206,,2,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof.metadata.json
P5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof,medium,4,512,train_step,fp32,torch.profiler,profile/measure,backward,op,aten::fill_,1,6.739000000059605,15.719000000040978,1.4399999999441206,1.4399999999441206,,3,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof.metadata.json
P5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof,medium,4,512,train_step,fp32,torch.profiler,profile/measure,backward,op,aten::empty_like,1,3.2550000000046566,10.549999999988358,0.0,0.0,,4,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof.metadata.json
P5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof,medium,4,512,train_step,fp32,torch.profiler,profile/measure,backward,op,cudaLaunchKernel,1,8.979999999981374,8.979999999981374,0.0,0.0,,5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof.metadata.json
P5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof,medium,4,512,train_step,fp32,torch.profiler,profile/measure,backward,op,aten::empty_strided,1,7.294999999983702,7.294999999983702,0.0,0.0,,6,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof.metadata.json
P5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof,medium,4,512,train_step,fp32,torch.profiler,profile/measure,forward,op,aten::einsum,169,4599.269999998214,18078.109000000637,0.0,96182.51200000086,,1,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof.metadata.json
P5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof,medium,4,512,train_step,fp32,torch.profiler,profile/measure,forward,op,aten::bmm,169,3899.1500000000815,5795.639000000083,96182.51200000086,96182.51200000086,,2,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof.metadata.json
P5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof,medium,4,512,train_step,fp32,torch.profiler,profile/measure,forward,op,aten::mul,338,3585.106000000087,5353.602999999945,5446.703999999561,5446.703999999561,,3,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof.metadata.json
P5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof,medium,4,512,train_step,fp32,torch.profiler,profile/measure,forward,op,cudaLaunchKernel,992,5423.131999999809,5423.131999999809,0.0,0.0,,4,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof.metadata.json
P5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof,medium,4,512,train_step,fp32,torch.profiler,profile/measure,forward,op,aten::permute,989,3493.165000001085,4054.256000000518,0.0,0.0,,5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof.metadata.json
P5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof,medium,4,512,train_step,fp32,torch.profiler,profile/measure,forward,op,aten::reshape,531,1226.5310000008321,3158.0490000004065,0.0,326.23700000013923,,6,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof.metadata.json
P5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof,medium,4,512,train_step,fp32,torch.profiler,profile/measure,forward,op,aten::add,145,1586.9489999997895,2312.185999999754,872.3419999998878,872.3419999998878,,7,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof.metadata.json
P5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof,medium,4,512,train_step,fp32,torch.profiler,profile/measure,forward,op,aten::unsqueeze,531,1993.7080000008573,2297.972000001173,0.0,0.0,,8,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof.metadata.json
P5,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof,medium,4,512,train_step,fp32,torch.profiler,profile/measure,forward,op,aten::view,628,1308.5909999995492,1308.5909999995492,0.0,0.0,,9,profile-P5_medium_bs4_ctx512_train_step_fp32_torchprof.metadata.json
