source,status,model_size,batch_size,context_length,dtype,tool,event_count,peak_allocated_mib,peak_reserved_mib,trace_output,table_output,stage,name,record_type,calls,cpu_total_us,cpu_self_us,cuda_total_us,cuda_self_us,cpu_memory_bytes,cuda_memory_bytes
small_ctx512.json,complete,small,4,512,fp32,torch.profiler,241,5736.142578125,6026.0,small_ctx512.json.trace,small_ctx512.operators.csv,operator,aten::mm,operator,255,7125.577000000068,4729.359999999928,37552.276000000085,37552.276000000085,0,0
small_ctx512.json,complete,small,4,512,fp32,torch.profiler,241,5736.142578125,6026.0,small_ctx512.json.trace,small_ctx512.operators.csv,operator,autograd::engine::evaluate_function: MmBackward0,operator,85,7216.281000000003,690.9489999999932,23886.635000000068,0.0,0,0
small_ctx512.json,complete,small,4,512,fp32,torch.profiler,241,5736.142578125,6026.0,small_ctx512.json.trace,small_ctx512.operators.csv,operator,MmBackward0,operator,85,6525.332000000009,807.9079999998648,23886.635000000068,0.0,0,0
small_ctx512.json,complete,small,4,512,fp32,torch.profiler,241,5736.142578125,6026.0,small_ctx512.json.trace,small_ctx512.operators.csv,operator,cudaLaunchKernel,operator,3275,17406.996000000043,17406.996000000043,0.0,0.0,0,0
small_ctx512.json,complete,small,4,512,fp32,torch.profiler,241,5736.142578125,6026.0,small_ctx512.json.trace,small_ctx512.operators.csv,operator,aten::matmul,operator,109,6663.863000000032,883.9750000000431,15406.68400000002,0.0,0,0
small_ctx512.json,complete,small,4,512,fp32,torch.profiler,241,5736.142578125,6026.0,small_ctx512.json.trace,small_ctx512.operators.csv,operator,ampere_sgemm_128x64_tn,operator,84,0.0,0.0,12931.20100000003,12931.20100000003,0,0
small_ctx512.json,complete,small,4,512,fp32,torch.profiler,241,5736.142578125,6026.0,small_ctx512.json.trace,small_ctx512.operators.csv,operator,aten::where,operator,180,5384.957000000003,1665.266999999977,12445.763000000163,8481.840000000073,0,0
small_ctx512.json,complete,small,4,512,fp32,torch.profiler,241,5736.142578125,6026.0,small_ctx512.json.trace,small_ctx512.operators.csv,operator,Optimizer.step#AdamW.step,operator,1,11044.744999999995,3166.057000000321,5728.4740000001475,0.0,0,0
small_ctx512.json,complete,small,4,512,fp32,torch.profiler,241,5736.142578125,6026.0,small_ctx512.json.trace,small_ctx512.operators.csv,operator,aten::mul,operator,489,7276.76299999999,4627.517999999858,10195.68300000006,10195.68300000006,0,0
small_ctx512.json,complete,small,4,512,fp32,torch.profiler,241,5736.142578125,6026.0,small_ctx512.json.trace,small_ctx512.operators.csv,operator,autograd::engine::evaluate_function: DivBackward0,operator,49,4375.831999999973,548.6779999999926,9474.495000000054,0.0,-96,0
small_ctx512.json,complete,small,4,512,fp32,torch.profiler,241,5736.142578125,6026.0,small_ctx512.json.trace,small_ctx512.operators.csv,operator,ampere_sgemm_128x64_nn,operator,72,0.0,0.0,8841.422000000013,8841.422000000013,0,0
small_ctx512.json,complete,small,4,512,fp32,torch.profiler,241,5736.142578125,6026.0,small_ctx512.json.trace,small_ctx512.operators.csv,operator,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1} const&)::{lambda(int)#1})",operator,96,0.0,0.0,8456.07800000007,8456.07800000007,0,0
small_ctx512.json,complete,small,4,512,fp32,torch.profiler,241,5736.142578125,6026.0,small_ctx512.json.trace,small_ctx512.operators.csv,operator,DivBackward0,operator,49,3029.3519999999626,467.2269999999771,8222.985000000037,0.0,0,0
small_ctx512.json,complete,small,4,512,fp32,torch.profiler,241,5736.142578125,6026.0,small_ctx512.json.trace,small_ctx512.operators.csv,operator,aten::div,operator,248,3820.3659999999427,2474.339999999915,8082.373999999991,8082.373999999991,0,0
small_ctx512.json,complete,small,4,512,fp32,torch.profiler,241,5736.142578125,6026.0,small_ctx512.json.trace,small_ctx512.operators.csv,operator,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul>)",operator,171,0.0,0.0,7966.373000000063,7966.373000000063,0,0
small_ctx512.json,complete,small,4,512,fp32,torch.profiler,241,5736.142578125,6026.0,small_ctx512.json.trace,small_ctx512.operators.csv,operator,aten::sum,operator,111,3032.333000000047,1469.6240000000307,7063.23400000006,4573.663000000073,0,0
small_ctx512.json,complete,small,4,512,fp32,torch.profiler,241,5736.142578125,6026.0,small_ctx512.json.trace,small_ctx512.operators.csv,profile/measure,CUDA kernels overlapping CPU range,kernel_overlap,2440,114039.936,,92663.224609375,,,
small_ctx512.json,complete,small,4,512,fp32,torch.profiler,241,5736.142578125,6026.0,small_ctx512.json.trace,small_ctx512.operators.csv,forward,CUDA kernels overlapping CPU range,kernel_overlap,1004,50718.351,,32055.31982421875,,,
small_ctx512.json,complete,small,4,512,fp32,torch.profiler,241,5736.142578125,6026.0,small_ctx512.json.trace,small_ctx512.operators.csv,attention/scores,CUDA kernels overlapping CPU range,kernel_overlap,24,2425.3469999999998,,916.825927734375,,,
small_ctx512.json,complete,small,4,512,fp32,torch.profiler,241,5736.142578125,6026.0,small_ctx512.json.trace,small_ctx512.operators.csv,attention/softmax,CUDA kernels overlapping CPU range,kernel_overlap,242,9574.038999999999,,8501.1884765625,,,
small_ctx512.json,complete,small,4,512,fp32,torch.profiler,241,5736.142578125,6026.0,small_ctx512.json.trace,small_ctx512.operators.csv,attention/value,CUDA kernels overlapping CPU range,kernel_overlap,49,1998.474,,1973.42431640625,,,
small_ctx512.json,complete,small,4,512,fp32,torch.profiler,241,5736.142578125,6026.0,small_ctx512.json.trace,small_ctx512.operators.csv,loss,CUDA kernels overlapping CPU range,kernel_overlap,4,314.664,,310.567138671875,,,
small_ctx512.json,complete,small,4,512,fp32,torch.profiler,241,5736.142578125,6026.0,small_ctx512.json.trace,small_ctx512.operators.csv,backward,CUDA kernels overlapping CPU range,kernel_overlap,1127,50767.649,,49038.55078125,,,
small_ctx512.json,complete,small,4,512,fp32,torch.profiler,241,5736.142578125,6026.0,small_ctx512.json.trace,small_ctx512.operators.csv,optimizer,CUDA kernels overlapping CPU range,kernel_overlap,276,11144.479,,10674.007080078125,,,
